block_group,driving,bicycling,transit,walking,mode_index,mode_index_scaled
530330033001,0.5142857142857143,0.52,0.9314285714285714,0.44,0.6014285714285714,0.39440993788819867
530330032005,0.48,0.48,0.86,0.48,0.575,0.33695652173913027
530330009002,0.5628571428571428,0.48,0.8371428571428571,0.44,0.58,0.34782608695652156
530330102004,0.48,0.48,0.8457142857142856,0.48,0.5714285714285714,0.3291925465838508
530330086003,0.7857142857142857,0.8,0.9971428571428572,0.8,0.8457142857142856,0.9254658385093164
530330030001,0.5514285714285715,0.56,0.9314285714285714,0.48,0.6307142857142858,0.45807453416149074
530330106002,0.5685714285714285,0.52,0.9314285714285714,0.48,0.625,0.4456521739130434
530330019001,0.5828571428571429,0.56,0.9257142857142856,0.56,0.6571428571428571,0.5155279503105589
530330095002,0.6571428571428571,0.64,0.9685714285714286,0.52,0.6964285714285715,0.6009316770186336
530330057004,0.4685714285714285,0.44,0.84,0.24,0.4971428571428572,0.16770186335403742
530330076001,0.7285714285714286,0.84,0.9914285714285714,0.68,0.81,0.8478260869565216
530330048001,0.5742857142857143,0.48,0.962857142857143,0.48,0.6242857142857143,0.4440993788819876
530330076002,0.74,0.84,0.9914285714285714,0.72,0.822857142857143,0.8757763975155279
530330107012,0.5228571428571428,0.52,0.8314285714285714,0.48,0.5885714285714285,0.36645962732919235
530330035003,0.5314285714285715,0.56,0.56,0.48,0.5328571428571429,0.2453416149068324
530330010001,0.5657142857142857,0.52,0.8771428571428571,0.44,0.6007142857142858,0.39285714285714285
530330051003,0.6628571428571429,0.56,0.9714285714285714,0.52,0.6785714285714286,0.5621118012422359
530330088001,0.6571428571428571,0.84,0.9542857142857144,0.72,0.7928571428571427,0.8105590062111796
530330093001,0.7371428571428571,0.64,0.9885714285714288,0.6,0.7414285714285714,0.6987577639751551
530330106003,0.5457142857142857,0.52,0.9228571428571428,0.48,0.6171428571428572,0.42857142857142866
530330095004,0.6142857142857143,0.48,0.9742857142857144,0.48,0.6371428571428571,0.4720496894409936
530330067002,0.7628571428571429,0.72,0.9885714285714288,0.68,0.7878571428571429,0.7996894409937888
530330013001,0.6114285714285714,0.56,0.9028571428571428,0.56,0.6585714285714286,0.5186335403726707
530330260011,0.48,0.48,0.6171428571428571,0.4,0.4942857142857142,0.1614906832298135
530330082003,0.9085714285714286,0.8,1.0,0.76,0.8671428571428572,0.9720496894409937
530330049002,0.7,0.56,0.9742857142857144,0.48,0.6785714285714286,0.5621118012422359
530330120003,0.52,0.52,0.7857142857142857,0.44,0.5664285714285714,0.3183229813664595
530330106006,0.5371428571428571,0.52,0.9,0.48,0.6092857142857143,0.41149068322981364
530330058014,0.4857142857142857,0.52,0.9228571428571428,0.44,0.5921428571428572,0.37422360248447206
530330054001,0.66,0.56,0.9771428571428572,0.52,0.6792857142857144,0.563664596273292
530330094001,0.74,0.76,0.9971428571428572,0.68,0.7942857142857144,0.8136645962732919
530330044003,0.6314285714285715,0.64,0.9771428571428572,0.52,0.6921428571428571,0.5916149068322978
530330099003,0.6171428571428571,0.56,0.9485714285714286,0.44,0.6414285714285713,0.48136645962732894
530330052003,0.7114285714285714,0.56,0.98,0.52,0.6928571428571428,0.5931677018633539
530330007003,0.5514285714285715,0.52,0.8085714285714286,0.48,0.5900000000000001,0.36956521739130443
530330097012,0.5142857142857143,0.48,0.8085714285714286,0.48,0.5707142857142857,0.327639751552795
530330042004,0.5428571428571428,0.52,0.9457142857142856,0.48,0.6221428571428571,0.43944099378881973
530330061001,0.7857142857142857,0.64,0.9828571428571428,0.52,0.7321428571428571,0.6785714285714283
530330110023,0.6228571428571429,0.48,0.9285714285714286,0.48,0.6278571428571428,0.4518633540372668
530330031003,0.5085714285714286,0.48,0.8542857142857143,0.48,0.5807142857142857,0.3493788819875776
530330079001,0.7314285714285714,0.84,0.9942857142857144,0.76,0.8314285714285714,0.8944099378881984
530330058012,0.48,0.44,0.8714285714285714,0.4,0.5478571428571428,0.2779503105590061
530330021002,0.6514285714285714,0.6,0.9057142857142856,0.52,0.6692857142857143,0.5419254658385091
530330065001,0.6485714285714286,0.8,0.9685714285714286,0.56,0.7442857142857143,0.7049689440993788
530330002006,0.52,0.52,0.8057142857142857,0.44,0.5714285714285714,0.3291925465838508
530330100024,0.7342857142857143,0.72,0.962857142857143,0.52,0.7342857142857143,0.6832298136645962
530330111022,0.4885714285714286,0.48,0.92,0.48,0.5921428571428571,0.37422360248447184
530330004013,0.5514285714285715,0.56,0.8,0.48,0.5978571428571429,0.3866459627329192
530330033004,0.48,0.48,0.8885714285714286,0.48,0.5821428571428571,0.35248447204968925
530330099004,0.677142857142857,0.4,0.7914285714285714,0.32,0.547142857142857,0.27639751552795006
530330110012,0.5514285714285715,0.48,0.9457142857142856,0.48,0.6142857142857143,0.422360248447205
530330094005,0.7285714285714286,0.72,0.9857142857142857,0.68,0.7785714285714286,0.779503105590062
530330101003,0.5542857142857143,0.52,0.9685714285714286,0.48,0.6307142857142857,0.4580745341614905
530330032006,0.48,0.48,0.7771428571428571,0.48,0.5542857142857143,0.29192546583850926
530330067004,0.7085714285714286,0.72,0.9714285714285714,0.56,0.74,0.6956521739130433
530330004023,0.56,0.56,0.9114285714285714,0.56,0.6478571428571429,0.4953416149068323
530330016002,0.5257142857142857,0.52,0.7942857142857143,0.48,0.5800000000000001,0.34782608695652184
530330086002,0.8114285714285714,0.8,0.9971428571428572,0.76,0.8421428571428571,0.9177018633540369
530330053012,0.6885714285714286,0.56,0.9914285714285714,0.52,0.6900000000000001,0.5869565217391304
530330097023,0.5657142857142857,0.48,0.9114285714285714,0.48,0.6092857142857143,0.41149068322981364
530330043013,0.6028571428571429,0.52,0.96,0.52,0.6507142857142857,0.5015527950310558
530330064002,0.7228571428571429,0.8,0.9714285714285714,0.64,0.7835714285714286,0.7903726708074532
530330032004,0.48,0.48,0.86,0.48,0.575,0.33695652173913027
530330081002,0.8857142857142857,0.8,1.0,0.8,0.8714285714285714,0.9813664596273289
530330114013,0.5257142857142857,0.52,0.9028571428571428,0.48,0.6071428571428572,0.406832298136646
530330118004,0.5114285714285715,0.48,0.9285714285714286,0.44,0.59,0.3695652173913042
530330014004,0.5342857142857143,0.56,0.6942857142857143,0.48,0.5671428571428572,0.3198757763975155
530330079002,0.7628571428571429,0.84,0.9914285714285714,0.76,0.8385714285714285,0.9099378881987574
530330093003,0.7685714285714286,0.64,0.9685714285714286,0.56,0.7342857142857143,0.6832298136645962
530330066001,0.8457142857142856,0.8,0.98,0.68,0.8264285714285714,0.8835403726708072
530330018002,0.5942857142857143,0.56,0.9542857142857144,0.56,0.6671428571428571,0.5372670807453415
530330121001,0.48,0.28,0.68,0.24,0.42,0.0
530330042001,0.52,0.52,0.8942857142857144,0.4,0.5835714285714286,0.3555900621118013
530330121002,0.52,0.48,0.7885714285714286,0.4,0.5471428571428572,0.2763975155279503
530330080014,0.78,0.76,0.9971428571428572,0.76,0.8242857142857143,0.8788819875776396
530330111013,0.4971428571428572,0.48,0.94,0.48,0.5992857142857142,0.38975155279503076
530330059003,0.5171428571428571,0.52,0.9342857142857144,0.48,0.6128571428571429,0.4192546583850931
530330065002,0.8314285714285714,0.8,1.0,0.68,0.827857142857143,0.8866459627329193
530330064001,0.74,0.76,0.96,0.6,0.765,0.7499999999999999
530330003002,0.5685714285714285,0.56,0.8542857142857143,0.44,0.6057142857142858,0.4037267080745342
530330073002,0.9,0.8,1.0,0.76,0.865,0.9673913043478258
530330109002,0.68,0.6,0.9542857142857144,0.4,0.6585714285714286,0.5186335403726707
530330096003,0.5628571428571428,0.48,0.7885714285714286,0.52,0.5878571428571429,0.3649068322981366
530330120002,0.52,0.52,0.7342857142857143,0.44,0.5535714285714286,0.29037267080745344
530330031001,0.52,0.52,0.8542857142857143,0.48,0.5935714285714286,0.3773291925465839
530330100022,0.7628571428571429,0.72,0.9914285714285714,0.56,0.7585714285714286,0.7360248447204967
530330031002,0.5085714285714286,0.48,0.8485714285714286,0.48,0.5792857142857143,0.3462732919254658
530330027004,0.6285714285714286,0.6,0.9685714285714286,0.56,0.6892857142857144,0.5854037267080746
530330053022,0.6714285714285714,0.56,0.9971428571428572,0.52,0.6871428571428572,0.5807453416149068
530330007002,0.5571428571428572,0.56,0.9285714285714286,0.48,0.6314285714285715,0.4596273291925465
530330048004,0.52,0.48,0.962857142857143,0.48,0.6107142857142858,0.4145962732919255
530330057006,0.4657142857142857,0.44,0.8371428571428571,0.4,0.5357142857142857,0.2515527950310558
530330001005,0.56,0.56,0.9228571428571428,0.44,0.6207142857142858,0.4363354037267081
530330002005,0.5685714285714285,0.52,0.84,0.48,0.6021428571428571,0.3959627329192545
530330014003,0.56,0.56,0.8914285714285713,0.52,0.6328571428571429,0.46273291925465837
530330058021,0.4742857142857143,0.48,0.917142857142857,0.4,0.5678571428571428,0.32142857142857134
530330110022,0.5714285714285715,0.48,0.94,0.44,0.6078571428571429,0.40838509316770183
530330108001,0.5171428571428571,0.56,0.9085714285714286,0.32,0.5764285714285714,0.34006211180124213
530330101005,0.5057142857142857,0.48,0.9514285714285714,0.48,0.6042857142857143,0.40062111801242234
530330100023,0.6971428571428571,0.68,0.9685714285714286,0.52,0.7164285714285715,0.6444099378881988
530330080013,0.7628571428571429,0.8,0.9771428571428572,0.76,0.825,0.8804347826086953
530330006002,0.5571428571428572,0.52,0.8457142857142856,0.52,0.6107142857142858,0.4145962732919255
530330118002,0.5171428571428571,0.48,0.7371428571428571,0.4,0.5335714285714286,0.2468944099378882
530330082001,0.8771428571428571,0.8,1.0,0.76,0.8592857142857142,0.9549689440993785
530330043011,0.5571428571428572,0.52,0.9828571428571428,0.48,0.635,0.467391304347826
530330012003,0.5771428571428572,0.56,0.9285714285714286,0.52,0.6464285714285715,0.49223602484472045
530330095001,0.5514285714285715,0.52,0.9514285714285714,0.48,0.6257142857142858,0.44720496894409945
530330091001,0.7828571428571429,0.8,1.0,0.8,0.8457142857142856,0.9254658385093164
530330092002,0.7942857142857143,0.8,1.0,0.8,0.8485714285714285,0.93167701863354
530330022004,0.52,0.52,0.48,0.32,0.46,0.08695652173913049
530330074021,0.8914285714285713,0.84,1.0,0.76,0.8728571428571428,0.9844720496894406
530330042003,0.6114285714285714,0.52,0.9542857142857144,0.48,0.6414285714285715,0.48136645962732916
530330017013,0.56,0.56,0.9285714285714286,0.56,0.6521428571428572,0.5046583850931678
530330041001,0.5057142857142857,0.48,0.88,0.28,0.5364285714285715,0.25310559006211186
530330026004,0.72,0.6,0.9514285714285714,0.56,0.7078571428571429,0.6257763975155278
530330114011,0.5228571428571428,0.52,0.9114285714285714,0.48,0.6085714285714285,0.4099378881987576
530330265001,0.5685714285714285,0.48,0.8142857142857143,0.36,0.5557142857142857,0.29503105590062106
530330119001,0.5,0.48,0.7257142857142856,0.44,0.5364285714285714,0.25310559006211164
530330101002,0.4828571428571429,0.48,0.9142857142857144,0.48,0.5892857142857143,0.3680124223602484
530330053011,0.6371428571428571,0.56,0.9857142857142857,0.52,0.6757142857142857,0.5559006211180123
530330036001,0.677142857142857,0.6,0.9714285714285714,0.56,0.7021428571428572,0.6133540372670807
530330015002,0.4828571428571429,0.48,0.7514285714285713,0.44,0.5385714285714286,0.2577639751552795
530330006006,0.5742857142857143,0.52,0.8628571428571429,0.52,0.6192857142857143,0.4332298136645963
530330056002,0.4342857142857143,0.36,0.702857142857143,0.24,0.4342857142857143,0.031055900621118016
530330096002,0.6057142857142856,0.48,0.8342857142857143,0.56,0.62,0.43478260869565205
530330103005,0.5,0.48,0.96,0.48,0.605,0.40217391304347816
530330012005,0.64,0.56,0.88,0.52,0.65,0.49999999999999994
530330096005,0.5457142857142857,0.48,0.7371428571428571,0.6,0.5907142857142857,0.37111801242236025
530330110021,0.6885714285714286,0.48,0.9285714285714286,0.44,0.6342857142857142,0.46583850931676996
530330043021,0.6285714285714286,0.56,0.9542857142857144,0.52,0.6657142857142857,0.5341614906832297
530330022002,0.5742857142857143,0.52,0.8714285714285714,0.36,0.5814285714285714,0.3509316770186334
530330072002,0.7828571428571429,0.8,1.0,0.76,0.8357142857142856,0.9037267080745338
530330021003,0.64,0.6,0.9314285714285714,0.52,0.6728571428571428,0.5496894409937886
530330042005,0.5857142857142857,0.52,0.962857142857143,0.52,0.6471428571428572,0.4937888198757765
530330114012,0.5228571428571428,0.52,0.8685714285714287,0.52,0.6078571428571429,0.40838509316770183
530330060001,0.7,0.68,0.9685714285714286,0.56,0.7271428571428572,0.6677018633540373
530330090001,0.7342857142857143,0.8,0.9828571428571428,0.72,0.8092857142857142,0.8462732919254654
530330083001,0.86,0.8,1.0,0.76,0.855,0.9456521739130432
530330103004,0.5514285714285715,0.48,0.9542857142857144,0.48,0.6164285714285714,0.4270186335403726
530330040001,0.4942857142857143,0.44,0.8571428571428571,0.24,0.5078571428571428,0.1909937888198756
530330020002,0.62,0.6,0.94,0.56,0.68,0.5652173913043478
530330075004,0.797142857142857,0.8,0.9971428571428572,0.76,0.8385714285714285,0.9099378881987574
530330029001,0.56,0.56,0.917142857142857,0.52,0.6392857142857143,0.47670807453416153
530330017012,0.5685714285714285,0.56,0.9342857142857144,0.56,0.6557142857142857,0.512422360248447
530330070003,0.6942857142857143,0.76,0.98,0.64,0.7685714285714286,0.7577639751552793
530330118001,0.4828571428571429,0.48,0.7942857142857143,0.44,0.5492857142857143,0.2810559006211179
530330115003,0.5542857142857143,0.52,0.88,0.44,0.5985714285714285,0.388198757763975
530330071002,0.7314285714285714,0.76,1.0,0.76,0.812857142857143,0.8540372670807453
530330028002,0.5857142857142857,0.6,0.94,0.52,0.6614285714285714,0.5248447204968941
530330098005,0.58,0.48,0.8657142857142857,0.52,0.6114285714285714,0.41614906832298126
530330032003,0.48,0.48,0.8885714285714286,0.48,0.5821428571428571,0.35248447204968925
530330098004,0.6114285714285714,0.56,0.9342857142857144,0.48,0.6464285714285715,0.49223602484472045
530330031004,0.48,0.48,0.82,0.48,0.565,0.31521739130434767
530330094003,0.7228571428571429,0.72,0.9714285714285714,0.56,0.7435714285714285,0.7034161490683227
530330048003,0.5228571428571428,0.56,0.9514285714285714,0.48,0.6285714285714286,0.45341614906832284
530330087003,0.7685714285714286,0.8,0.9942857142857144,0.76,0.8307142857142857,0.8928571428571427
530330072003,0.7628571428571429,0.8,1.0,0.76,0.8307142857142857,0.8928571428571427
530330088003,0.7171428571428571,0.8,0.9885714285714288,0.68,0.7964285714285715,0.8183229813664595
530330061003,0.8257142857142857,0.68,0.9885714285714288,0.56,0.7635714285714287,0.7468944099378882
530330108003,0.6085714285714285,0.56,0.92,0.44,0.6321428571428571,0.46118012422360233
530330111021,0.48,0.48,0.8114285714285714,0.48,0.5628571428571428,0.31055900621118004
530330094002,0.7628571428571429,0.76,1.0,0.68,0.8007142857142858,0.827639751552795
530330098002,0.6085714285714285,0.52,0.8971428571428571,0.52,0.6364285714285715,0.47049689440993786
530330051002,0.6885714285714286,0.6,0.9742857142857144,0.52,0.6957142857142857,0.5993788819875775
530330106005,0.5085714285714286,0.48,0.6742857142857143,0.44,0.5257142857142857,0.2298136645962732
530330052005,0.7342857142857143,0.64,0.9885714285714288,0.52,0.7207142857142858,0.653726708074534
530330116001,0.5257142857142857,0.52,0.8628571428571429,0.44,0.5871428571428572,0.36335403726708076
530330117002,0.4885714285714286,0.48,0.8,0.44,0.5521428571428572,0.2872670807453416
530330112003,0.5914285714285714,0.44,0.8857142857142857,0.44,0.5892857142857143,0.3680124223602484
530330006003,0.5742857142857143,0.56,0.86,0.56,0.6385714285714286,0.4751552795031055
530330108002,0.5742857142857143,0.56,0.9228571428571428,0.44,0.6242857142857143,0.4440993788819876
530330116003,0.52,0.48,0.7942857142857143,0.44,0.5585714285714286,0.30124223602484473
530330001003,0.5542857142857143,0.52,0.9285714285714286,0.44,0.6107142857142857,0.4145962732919253
530330079005,0.7514285714285713,0.84,0.9971428571428572,0.76,0.837142857142857,0.9068322981366453
530330093002,0.822857142857143,0.72,0.98,0.68,0.8007142857142858,0.827639751552795
530330105002,0.6028571428571429,0.56,0.942857142857143,0.48,0.6464285714285715,0.49223602484472045
530330041005,0.5714285714285715,0.52,0.9457142857142856,0.48,0.6292857142857143,0.4549689440993789
530330004012,0.56,0.56,0.7914285714285714,0.44,0.5878571428571429,0.3649068322981366
530330028004,0.5942857142857143,0.6,0.942857142857143,0.56,0.6742857142857144,0.5527950310559007
530330113002,0.5285714285714286,0.52,0.8657142857142857,0.44,0.5885714285714285,0.36645962732919235
530330058011,0.48,0.4,0.9257142857142856,0.4,0.5514285714285714,0.28571428571428553
530330019003,0.6028571428571429,0.6,0.8771428571428571,0.56,0.66,0.5217391304347826
530330038002,0.6428571428571429,0.6,0.9571428571428572,0.52,0.68,0.5652173913043478
530330022003,0.5657142857142857,0.44,0.7885714285714286,0.32,0.5285714285714286,0.23602484472049687
530330017021,0.56,0.56,0.917142857142857,0.56,0.6492857142857144,0.4984472049689441
530330074022,0.8885714285714286,0.8,1.0,0.76,0.8621428571428571,0.9611801242236021
530330002003,0.5657142857142857,0.52,0.7828571428571429,0.44,0.5771428571428572,0.34161490683229817
530330070005,0.6457142857142857,0.8,0.9742857142857144,0.64,0.765,0.7499999999999999
530330264005,0.5914285714285714,0.44,0.7885714285714286,0.4,0.5549999999999999,0.293478260869565
530330076003,0.7314285714285714,0.84,0.9914285714285714,0.76,0.8307142857142857,0.8928571428571427
530330070001,0.68,0.68,0.9742857142857144,0.6,0.7335714285714287,0.6816770186335404
530330097025,0.5514285714285715,0.48,0.7942857142857143,0.48,0.5764285714285715,0.34006211180124235
530330026002,0.7,0.6,0.962857142857143,0.56,0.7057142857142857,0.6211180124223602
530330117004,0.5285714285714286,0.48,0.8114285714285714,0.44,0.565,0.31521739130434767
530330088002,0.6885714285714286,0.84,0.9571428571428572,0.68,0.7914285714285715,0.8074534161490683
530330097024,0.54,0.48,0.8057142857142857,0.48,0.5764285714285714,0.34006211180124213
530330006001,0.5628571428571428,0.56,0.82,0.52,0.6157142857142857,0.4254658385093166
530330087001,0.7628571428571429,0.84,0.9857142857142857,0.76,0.8371428571428572,0.9068322981366458
530330050001,0.6514285714285714,0.6,1.0,0.52,0.6928571428571428,0.5931677018633539
530330107023,0.5657142857142857,0.52,0.9,0.48,0.6164285714285714,0.4270186335403726
530330007004,0.5228571428571428,0.52,0.88,0.52,0.6107142857142857,0.4145962732919253
530330011002,0.5742857142857143,0.56,0.8685714285714287,0.48,0.6207142857142858,0.4363354037267081
530330098003,0.6257142857142857,0.56,0.9485714285714286,0.48,0.6535714285714286,0.5077639751552794
530330075003,0.7828571428571429,0.84,1.0,0.76,0.8457142857142856,0.9254658385093164
530330113004,0.5285714285714286,0.52,0.9028571428571428,0.48,0.6078571428571429,0.40838509316770183
530330012001,0.5914285714285714,0.56,0.8914285714285713,0.52,0.6407142857142857,0.4798136645962731
530330027001,0.6857142857142857,0.6,0.9314285714285714,0.56,0.6942857142857143,0.5962732919254657
530330004022,0.56,0.56,0.9085714285714286,0.56,0.6471428571428571,0.4937888198757763
530330096004,0.56,0.48,0.7714285714285714,0.56,0.5928571428571429,0.3757763975155279
530330120001,0.52,0.52,0.822857142857143,0.48,0.5857142857142857,0.36024844720496896
530330074011,0.8542857142857143,0.8,0.9971428571428572,0.76,0.8528571428571428,0.9409937888198753
530330035002,0.6257142857142857,0.6,0.9571428571428572,0.48,0.6657142857142856,0.5341614906832294
530330047002,0.4885714285714286,0.48,0.9514285714285714,0.44,0.59,0.3695652173913042
530330097022,0.5657142857142857,0.48,0.8657142857142857,0.48,0.5978571428571429,0.3866459627329192
530330069003,0.5257142857142857,0.68,0.9542857142857144,0.52,0.67,0.5434782608695652
530330095003,0.5714285714285715,0.48,0.937142857142857,0.48,0.6171428571428572,0.42857142857142866
530330049001,0.6685714285714286,0.6,0.9885714285714288,0.48,0.6842857142857143,0.574534161490683
530330046002,0.677142857142857,0.6,0.9285714285714286,0.52,0.6814285714285714,0.5683229813664594
530330054003,0.677142857142857,0.56,0.98,0.52,0.6842857142857143,0.574534161490683
530330056003,0.48,0.32,0.822857142857143,0.28,0.4757142857142858,0.12111801242236046
530330101001,0.4828571428571429,0.48,0.8485714285714286,0.48,0.5728571428571428,0.33229813664596264
530330005001,0.5342857142857143,0.52,0.6028571428571429,0.44,0.5242857142857142,0.22670807453416136
530330077001,0.5914285714285714,0.76,0.9457142857142856,0.56,0.7142857142857143,0.6397515527950309
530330101004,0.5314285714285715,0.56,0.9571428571428572,0.48,0.6321428571428572,0.46118012422360255
530330086001,0.7857142857142857,0.8,0.9942857142857144,0.76,0.835,0.9021739130434779
530330111014,0.5085714285714286,0.48,0.9457142857142856,0.48,0.6035714285714285,0.3990683229813663
530330041004,0.52,0.52,0.96,0.48,0.62,0.43478260869565205
530330015001,0.52,0.48,0.64,0.44,0.52,0.2173913043478261
530330069002,0.5028571428571429,0.68,0.937142857142857,0.52,0.66,0.5217391304347826
530330089001,0.5828571428571429,0.6,0.94,0.52,0.6607142857142857,0.5232919254658384
530330089004,0.7,0.76,0.9571428571428572,0.6,0.7542857142857143,0.7267080745341614
530330020001,0.6714285714285714,0.6,0.9485714285714286,0.56,0.695,0.5978260869565215
530330115002,0.5257142857142857,0.52,0.8828571428571429,0.48,0.6021428571428572,0.3959627329192547
530330053014,0.6685714285714286,0.56,0.9885714285714288,0.52,0.6842857142857143,0.574534161490683
530330017011,0.5628571428571428,0.56,0.937142857142857,0.56,0.6549999999999999,0.510869565217391
530330012004,0.58,0.56,0.937142857142857,0.56,0.6592857142857144,0.5201863354037267
530330036002,0.6942857142857143,0.6,0.9542857142857144,0.56,0.7021428571428572,0.6133540372670807
530330104024,0.702857142857143,0.56,0.9514285714285714,0.48,0.6735714285714286,0.5512422360248447
530330044001,0.6142857142857143,0.6,0.962857142857143,0.52,0.6742857142857144,0.5527950310559007
530330105001,0.6142857142857143,0.56,0.962857142857143,0.44,0.6442857142857144,0.4875776397515528
530330066002,0.8714285714285714,0.76,0.9914285714285714,0.64,0.8157142857142857,0.8602484472049687
530330119005,0.5228571428571428,0.48,0.7485714285714287,0.4,0.5378571428571428,0.25621118012422345
